Alignment ID,Muña1,Muña1,Inkamuñ1,Inkamuña2
5902,-6.66275,-6.66275,-4.91391,-5.0554
5904,-2.73234,-2.25412,-2.39483,-2.50545
5905,-4.1346,-4.23714,-3.62204,-3.70238
5907,-4.69679,-4.6016,-3.59853,-3.67386
5911,-4.79411,-4.4454,-5.25816,-5.18595
5912,-4.96747,-4.80186,-5.44936,-5.73824
5913,-7.30213,-6.24547,-4.89612,-4.67478
5914,-7.34019,-7.34019,-4.97365,-5.3265
5916,-4.86271,-4.75873,-3.76401,-3.79387
5918,-6.9833,-5.9833,-4.93984,-4.59141
5919,-6.5985,-6.85266,-4.42273,-4.37886
5921,-2.36026,-2.39491,-1.34926,-1.35453
5927,-5.45501,-4.71054,-5.84411,-5.9086
5930,-5.74815,-6.69321,-4.75203,-4.75937
5932,-5.88731,-5.88731,-4.88731,-4.82403
5934,-6.20739,-6.20739,-6.20739,-6.20739
5935,-4.45649,-4.45945,-4.21488,-4.25733
5936,-5.15398,-5.15398,-3.54567,-3.65699
5937,-5.40982,-5.04423,-4.99993,-6.40982
5940,-3.65985,-3.84146,-3.75467,-3.73562
5941,-4.84708,-4.5337,-4.99284,-4.95013
5943,-5.35886,-6.35401,-4.76007,-5.66661
5944,-5.73985,-6.38834,-4.83405,-7.95629
5946,-4.2272,-5.75208,-2.95031,-3.08528
5947,-5.31073,-5.28893,-4.86643,-5.50647
5952,-8.03584,-7.03584,-4.17363,-3.75568
5956,-5.38288,-5.51502,-4.43192,-4.39946
5957,-6.44089,-5.52617,-4.74187,-4.38098
5959,-5.11388,-5.5065,-4.7874,-5.02283
5961,-4.85887,-5.44516,-4.86545,-5.78265
5964,-5.58477,-5.4817,-4.04243,-4.14242
5965,-5.08471,-4.57072,-4.62285,-4.87841
5966,-5.81594,-4.81594,-5.81594,-5.81594
5968,-4.68417,-4.94294,-6.69478,-6.69478
5974,-4.53455,-4.20091,-4.22556,-4.37503
5976,-4.54908,-4.62639,-3.58435,-3.55651
5978,-4.72132,-4.62981,-5.52783,-6.52783
5980,-3.6308,-3.64929,-4.95448,-4.95033
5981,-5.90359,-6.90359,-5.75374,-4.69948
5988,-7.2753,-6.2753,-4.83991,-5.08064
5990,-6.11824,-6.11824,-4.6096,-5.11825
5991,-6.0613,-5.66639,-4.86218,-4.88393
5992,-4.21962,-4.06628,-5.40115,-5.09399
5993,-6.51117,-5.51117,-6.51117,-4.73774
5997,-5.77953,-5.77953,-5.77953,-4.77953
5999,-4.39689,-4.23056,-5.81011,-6.81011
6001,-3.61644,-3.65852,-2.97817,-2.87813
6002,-4.25024,-4.05871,-4.95862,-5.17966
6003,-4.71474,-4.95792,-3.57288,-3.65534
6006,-4.03894,-3.9712,-5.30318,-5.35992
6007,-5.3775,-4.79703,-4.93196,-5.23152
6008,-6.01382,-6.01382,-6.01382,-5.01382
6009,-4.69047,-4.97839,-4.82026,-4.8566
6010,-3.3035,-3.13899,-4.18531,-4.49431
6011,-2.18432,-1.94096,-1.94081,-1.9961
6012,-3.65575,-3.04179,-3.246,-3.52222
6013,-4.34323,-4.4193,-3.99242,-4.18724
6016,-4.8556,-4.75809,-5.76351,-6.0653
6017,-4.96914,-4.81819,-5.42286,-5.38891
6018,-5.92875,-5.92875,-5.92875,-4.92875
6020,-5.9765,-5.9765,-4.9765,-5.9765
6021,-6.05431,-7.05431,-5.73406,-5.008
6023,-4.86465,-4.60277,-4.66118,-4.5349
6026,-4.09504,-4.0662,-2.89261,-2.9643
6028,-4.80737,-4.55151,-3.9457,-4.66127
6037,-3.34797,-3.23877,-2.72768,-3.13612
6048,-5.54128,-5.48274,-5.14134,-5.24741
6050,-5.99724,-5.99724,-4.99724,-5.99724
6053,-3.67388,-3.56919,-3.12186,-3.27179
6059,-6.05294,-4.62549,-5.94306,-5.69635
6063,-4.81673,-6.09935,-4.67821,-7.09935
6072,-4.22847,-4.11143,-3.68612,-3.86909
6074,-5.0347,-5.16685,-5.36541,-5.36478
6075,-4.46467,-4.14596,-4.21901,-4.37147
6076,-5.98395,-5.98395,-5.98395,-4.98395
6077,-6.50185,-6.50185,-4.33192,-4.38948
6078,-4.21287,-4.16043,-3.62342,-3.76348
6080,-6.56153,-7.56153,-7.56153,-7.56153
6082,-4.64687,-4.56262,-4.16263,-4.2955
6092,-6.06492,-6.06492,-6.06492,-5.06492
6094,-5.8997,-5.8997,-5.8997,-4.8997
6095,-5.35275,-4.0364,-4.15239,-4.98755
6097,-3.63974,-3.24403,-3.68245,-3.92384
6098,-6.71219,-7.71219,-5.29767,-5.06784
6099,-6.19343,-6.19343,-5.15098,-5.11793
6109,-3.56219,-3.80479,-2.75925,-2.68821
6110,-4.93178,-4.7873,-4.1024,-4.14299
6111,-4.2715,-4.65896,-3.85731,-3.95549
6115,-6.06222,-6.06222,-6.06222,-5.06222
6116,-5.93221,-5.93221,-4.93221,-5.93221
6117,-3.79317,-3.83089,-4.78212,-5.32531
6118,-2.28543,-2.25158,-1.82184,-1.98538
6119,-3.40654,-3.00343,-3.02228,-1.98538
6122,-6.2098,-6.2098,-6.2098,-5.2098
6123,-5.27915,-4.40026,-4.97549,-5.58337
6125,-4.44085,-5.35131,-4.67034,-7.01409
6127,-5.65159,-4.65159,-5.65159,-5.65159
6128,-4.55541,-4.38782,-6.12626,-6.12626
6129,-4.91129,-4.68546,-7.0296,-7.0296
6131,-7.3426,-7.3426,-5.00036,-5.34447
6132,-5.89161,-5.66834,-4.2445,-4.30423
6133,-5.59683,-5.71552,-4.84141,-5.12319
6134,-4.55393,-4.84941,-5.52942,-6.09358
6135,-5.77503,-5.30345,-3.90758,-4.05376
6137,-3.37023,-3.34272,-2.9355,-3.13762
6138,-3.54971,-3.30312,-3.38876,-3.87335
6144,-5.54427,-4.79069,-5.2305,-4.66617
6146,-5.7511,-5.83214,-5.79791,-4.99412
6149,-4.89108,-4.52997,-4.93051,-7.51087
6153,-6.20896,-6.20896,-5.20896,-6.20896
6155,-4.09074,-3.80504,-3.71733,-4.01976
6156,-4.38629,-4.25783,-3.01086,-3.17308
6159,-6.87624,-6.87624,-4.22342,-4.88634
6162,-5.8844,-5.8844,-5.8844,-4.8844
6163,-4.8191,-4.4733,-4.42352,-4.68892
6164,-5.39574,-5.07446,-5.01596,-5.49092
6165,-6.19609,-6.19609,-5.19609,-6.19609
6167,-4.70535,-4.32503,-4.27677,-4.64607
6171,-6.49103,-6.49103,-4.98371,-5.49103
6172,-5.34055,-4.90153,-4.78665,-4.6708
6174,-5.07563,-5.03761,-3.92253,-3.86923
6175,-4.5446,-4.49308,-4.12653,-4.32182
6187,-5.23515,-4.4736,-4.81832,-5.44456
6189,-5.1462,-4.80294,-5.4396,-6.4396
6190,-5.35356,-5.3852,-4.57339,-4.66065
6191,-2.72169,-2.98743,-3.29767,-3.64062
6192,-4.52282,-4.45574,-5.56995,-6.13094
6193,-4.50857,-4.52847,-3.80575,-3.94892
6198,-6.66405,-6.66405,-4.92424,-4.8945
6199,-5.99069,-5.99416,-4.84744,-4.95253
6200,-4.86615,-5.18641,-4.38012,-4.58324
6201,-5.4743,-5.07164,-4.38012,-4.58324
6202,-2.48612,-2.13335,-2.15298,-2.39619
6205,-4.47536,-4.2095,-4.14357,-5.0198
6206,-4.47536,-5.07967,-5.33817,-5.0198
6207,-4.87511,-5.00746,-3.88098,-3.75524
6209,-3.54996,-3.60796,-2.52892,-2.55175
6212,-4.83364,-4.66773,-4.62548,-4.29642
6218,-3.25874,-3.14164,-2.76545,-2.91094
6220,-5.91986,-5.73677,-4.16159,-4.58696
6222,-3.51632,-3.13979,-3.14075,-3.16603
6224,-6.95626,-5.95626,-5.16181,-5.93244
6225,-4.48433,-4.22924,-3.79911,-4.01341
6230,-3.80391,-3.58387,-3.65242,-3.63722
6240,-5.19117,-4.96008,-5.01789,-4.86981
6241,-5.26904,-5.13674,-5.26848,-6.26904
6245,-4.2788,-4.05653,-4.15535,-4.11616
6246,-6.02309,-5.02309,-4.18461,-4.51819
6250,-4.70355,-4.43637,-4.36256,-4.63044
6256,-5.11498,-5.76464,-6.76464,-4.58001
6258,-5.85941,-5.85941,-4.75349,-4.18498
6263,-5.97687,-4.73653,-4.82328,-6.97687
6265,-5.97421,-5.97421,-4.82627,-4.547
6266,-6.96985,-5.90467,-4.9891,-5.3811
6268,-4.15474,-4.47367,-3.79634,-4.05769
6271,-6.2763,-4.02029,-5.2763,-5.08301
6272,-6.2763,-3.8079,-5.2763,-5.08301
6277,-4.28018,-4.45749,-4.94722,-5.38999
6278,-4.92982,-4.91911,-3.97123,-3.97196
6279,-6.9559,-5.9559,-4.50053,-4.64447
6280,-5.76037,-5.76037,-4.22906,-4.42554
6281,-4.33066,-4.3065,-3.92001,-3.92793
6282,-2.6585,-2.44803,-2.46645,-2.47728
6287,-4.70057,-6.62633,-6.62633,-5.62633
6289,-3.83759,-3.54128,-3.47783,-3.7121
6291,-5.59298,-5.44271,-4.13017,-4.17287
6293,-4.84698,-6.41364,-4.7657,-6.41364
6296,-5.99545,-6.36661,-3.33651,-3.0541
6297,-3.79074,-3.86852,-2.70636,-2.70384
6307,-4.28943,-4.11069,-4.47937,-4.55967
6310,-4.22846,-4.27502,-4.51795,-4.52603
6345,-5.14535,-5.5087,-5.50442,-6.71076
6347,-5.18168,-4.98387,-5.19986,-6.91962
6349,-6.84778,-5.84778,-3.84736,-4.13787
6354,-4.72294,-4.83246,-3.9437,-4.20493
6355,-4.04825,-4.5968,-3.105,-3.29753
6365,-5.59339,-5.22191,-4.24548,-4.1641
6369,-4.14306,-4.01584,-4.84513,-4.90909
6372,-4.00249,-4.08635,-4.34312,-4.38115
6376,-3.27072,-3.05275,-3.03976,-3.08691
6378,-6.01855,-6.01855,-6.01855,-5.01855
6380,-4.17856,-3.9959,-5.16333,-5.24373
6382,-4.77946,-4.74856,-6.75128,-6.75128
6388,-4.78563,-5.78563,-5.78563,-5.78563
6389,-6.52675,-6.52675,-4.61718,-4.86135
6392,-4.43286,-4.36743,-5.93916,-5.52935
6396,-5.56877,-5.56877,-4.14314,-4.18204
6398,-4.80178,-4.65487,-4.50555,-4.61935
6399,-6.06784,-6.06784,-6.06784,-5.06784
6401,-6.22232,-6.22232,-4.66581,-5.22232
6402,-6.07141,-6.07141,-6.07141,-5.07141
6410,-5.73845,-5.73845,-3.92474,-4.1995
6412,-4.79702,-4.53377,-5.7744,-6.7744
6413,-3.90493,-4.05629,-3.0707,-3.31812
6414,-4.89859,-4.94262,-5.08137,-4.7458
6425,-5.85985,-5.85985,-4.85985,-5.85985
6432,-5.92088,-5.93402,-6.93402,-5.8858
6434,-4.01083,-4.36606,-3.41785,-3.47393
6438,-7.04171,-5.89181,-7.04171,-6.04171
6441,-4.74182,-4.74758,-4.15859,-4.23086
6442,-5.67941,-5.43866,-4.6191,-4.98549
6450,-4.94024,-5.02251,-4.74442,-4.54838
6451,-5.79582,-5.25969,-4.08998,-3.9862
6457,-6.05106,-6.10304,-5.59183,-7.10304
6459,-5.03705,-5.0427,-4.96114,-4.84407
6462,-2.77347,-2.55519,-2.52657,-2.94135
6463,-5.78394,-4.95638,-5.11118,-5.05144
6464,-5.33113,-5.24597,-5.49473,-5.05191
6465,-6.84794,-6.84794,-5.03011,-5.84794
6467,-6.91715,-7.91715,-4.52857,-4.70434
6468,-6.38044,-7.38044,-4.97151,-4.9143
6470,-5.80919,-5.67375,-4.81223,-4.84189
6473,-5.33206,-4.92919,-4.4608,-4.09388
6475,-4.80693,-4.81691,-6.45462,-6.45462
6480,-5.85279,-5.85279,-4.85279,-5.85279
6491,-6.08692,-6.08692,-4.00187,-4.56547
6495,-5.02101,-6.26854,-4.93963,-7.27453
6499,-5.31044,-5.34994,-4.92536,-6.97165
6500,-5.64292,-6.64292,-4.49387,-4.46112
6501,-6.24039,-4.88396,-5.24039,-5.01775
6502,-5.58383,-5.40376,-5.02666,-5.20317
6503,-5.94071,-5.94071,-4.94071,-5.94071
6506,-4.83575,-4.97869,-4.69933,-4.98915
6507,-5.75263,-6.00999,-4.61799,-4.80612
6511,-4.9749,-5.04803,-4.56667,-4.69644
6512,-5.07643,-5.01074,-4.42278,-4.26455
6514,-5.2326,-5.11968,-5.03497,-5.69545
6515,-5.86018,-5.86018,-5.86018,-4.86018
6518,-4.88928,-4.58842,-6.3394,-6.3394
6522,-5.55066,-5.92984,-4.3628,-4.428
6523,-6.84884,-5.84884,-4.33677,-4.61292
6526,-3.86277,-3.80668,-4.30458,-4.2634
6531,-3.99887,-3.85218,-4.00333,-4.11475
6532,-4.70068,-4.674,-4.1156,-4.0928
6534,-6.09803,-6.07558,-4.50774,-4.67883
6535,-5.22613,-5.35318,-4.5505,-4.90347
6536,-4.13833,-3.67442,-3.99328,-4.29895
6537,-4.48132,-4.98494,-3.55628,-3.6142
6541,-5.13401,-4.95956,-5.13459,-5.01334
6543,-5.30364,-4.9952,-5.57499,-4.98891
6544,-3.2661,-3.32636,-3.08516,-3.06891
6545,-3.78296,-3.73418,-5.35875,-5.46106
6547,-4.79968,-4.70775,-4.88193,-5.00187
6548,-3.90696,-3.80881,-3.49525,-3.49907
6550,-8.13228,-8.13228,-8.13228,-7.13228
6551,-2.56478,-2.30492,-3.81172,-3.80638
6552,-2.75825,-2.76523,-3.04153,-3.11366
6554,-4.60654,-4.60089,-4.86012,-5.01209
6557,-3.33044,-3.11688,-4.44263,-4.68679
6558,-1.47948,-1.52847,-1.90229,-1.89162
6559,-6.93863,-5.93863,-5.0015,-5.28467
6561,-6.00927,-6.00927,-5.00927,-6.00927
6565,-6.25956,-5.82008,-5.94925,-5.06061
6566,-5.41884,-5.24036,-4.88762,-5.95783
6567,-4.55563,-4.44144,-5.97734,-5.14613
6572,-4.26851,-5.10645,-4.63969,-4.76858
6573,-5.57407,-5.57407,-4.31988,-4.26473
6574,-6.37675,-6.37675,-4.89183,-5.37675
6579,-5.1465,-5.65371,-5.49531,-5.11873
6581,-6.76987,-5.76987,-5.507,-5.07655
6588,-4.84155,-4.58156,-6.4154,-6.4154
6589,-4.22313,-6.09381,-5.09381,-6.09381
6590,-5.95276,-5.95276,-5.95276,-4.95276
6593,-4.44172,-3.81491,-3.93563,-4.54745
6594,-3.87762,-3.78625,-4.26507,-4.31226
6595,-6.65283,-6.65283,-4.82571,-5.01158
6596,-4.14209,-4.32846,-3.38681,-3.62872
6598,-4.99944,-4.89372,-4.96889,-5.33168
6601,-4.40724,-4.23398,-4.41107,-4.57616
6602,-3.39763,-3.36838,-3.37879,-3.62427
6603,-4.79234,-6.33668,-5.33668,-5.23299
6604,-4.17313,-4.01378,-5.69162,-6.30163
6607,-7.61475,-6.61475,-7.61475,-7.61475
6610,-5.99802,-5.99802,-4.99802,-5.99802
6612,-3.69496,-3.59971,-3.704,-3.93498
6613,-2.84539,-2.8464,-3.06978,-3.19431
6614,-3.72473,-3.50562,-4.8765,-5.04758
6619,-2.69203,-2.71334,-2.97494,-3.06125
6620,-6.41654,-4.66347,-6.41654,-5.41654
6623,-5.43956,-5.28373,-5.26641,-6.73494
6624,-5.11911,-5.60077,-5.10387,-6.60077
6630,-4.67042,-4.7352,-6.87844,-5.87844
6638,-2.15797,-1.97126,-2.15554,-2.29155
6639,-4.56072,-3.68124,-4.26386,-4.27257
6640,-7.5442,-7.5442,-4.99731,-5.24302
6648,-4.74152,-5.74152,-5.74152,-5.74152
6652,-5.03321,-4.85018,-5.43248,-6.47704
6654,-4.94861,-5.55282,-4.75659,-4.99993
6655,-4.75234,-4.65466,-4.79111,-5.0437
6661,-4.66668,-4.51643,-6.26807,-6.26807
6662,-5.82942,-5.82942,-4.82942,-5.82942
6664,-4.88774,-4.76806,-5.05832,-4.91545
6666,-4.13694,-4.03694,-5.51032,-5.75745
6667,-3.83281,-3.78715,-3.86052,-4.00997
6668,-4.69063,-4.58717,-4.6161,-5.54372
6674,-2.81924,-2.74866,-3.10953,-3.16857
6675,-3.93403,-3.82301,-5.71857,-5.73831
6676,-4.42899,-4.59626,-4.32784,-4.79578
6677,-4.38892,-4.23311,-4.44704,-4.50445
6682,-2.35776,-2.36828,-2.61719,-2.7722
6690,-4.92742,-4.79619,-5.15989,-5.23833
6696,-3.40096,-3.38644,-3.57823,-3.62514
6703,-5.69049,-4.69049,-5.69049,-5.69049
6705,-6.33789,-5.33789,-4.91861,-6.33789
6711,-6.28181,-4.68775,-5.28181,-5.24508
6712,-4.8162,-4.91165,-6.31194,-6.31194
6716,-6.85816,-6.85816,-4.46619,-4.46702
6717,-3.25521,-3.2158,-3.52976,-3.59645
6718,-6.00705,-5.00705,-4.75414,-6.00705
6723,-5.99746,-5.99746,-4.99746,-5.99746
6724,-4.89278,-4.92353,-4.72578,-5.1352
6730,-3.83599,-3.9586,-5.35139,-7.20375
6732,-6.78292,-5.78292,-6.78292,-4.84702
6738,-3.88198,-3.88374,-3.96691,-4.11838
6739,-4.50713,-4.75831,-4.56094,-4.78309
6740,-6.67211,-6.67211,-4.97506,-5.12169
6741,-6.67211,-6.67211,-4.63479,-4.71347
6744,-3.87501,-3.83172,-3.92191,-4.08002
6746,-6.58731,-7.58731,-4.91385,-5.00554
6750,-4.88541,-5.88541,-5.88541,-5.88541
6753,-4.23917,-4.33639,-4.51698,-4.73341
6755,-3.85452,-3.82397,-4.06448,-4.26542
6761,-4.38582,-4.16147,-4.46701,-4.58337
6766,-4.70723,-4.59487,-4.89258,-5.13228
6767,-4.9937,-4.95953,-5.41629,-6.41629
6768,-4.72112,-5.72112,-5.72112,-5.72112
6770,-4.99208,-4.79163,-6.25636,-6.25636
6773,-5.33159,-4.91746,-5.02762,-4.9882
6774,-4.24665,-4.92667,-4.46056,-4.49621
6775,-5.61119,-5.57922,-5.17014,-5.04716
6777,-5.87144,-5.87144,-4.87144,-5.87144
6778,-5.50584,-5.164,-5.39003,-5.75744
6780,-4.80772,-4.96319,-7.1925,-6.1925
6788,-4.85377,-5.85377,-5.85377,-5.85377
6791,-6.34147,-6.34147,-4.71439,-4.84541
6792,-4.41349,-4.37119,-4.63122,-4.8613
6795,-4.77882,-4.64372,-4.66613,-4.97322
6796,-6.75387,-6.75387,-3.69265,-3.72175
6799,-3.8287,-3.74125,-4.00071,-4.02116
6804,-5.75561,-5.75561,-5.75561,-4.75561
6806,-5.88269,-5.88269,-5.88269,-4.88269
6814,-4.87435,-5.7367,-5.10714,-5.74374
6815,-3.93162,-4.1679,-3.63866,-3.65937
6821,-5.7132,-4.7132,-5.7132,-5.7132
6826,-6.99654,-5.99654,-4.44633,-4.24112
6833,-6.37307,-6.37307,-5.37307,-6.37307
6841,-3.55211,-3.6653,-3.78142,-4.05099
6846,-4.71204,-6.233,-4.82362,-5.233
6852,-5.43366,-5.56995,-4.78655,-4.73905
6855,-5.96171,-5.96171,-4.96171,-5.96171
6857,-5.75276,-4.75276,-5.75276,-5.75276
6860,-4.46284,-4.67262,-5.36255,-4.91154
6861,-6.06954,-6.06954,-6.06954,-5.06954
6864,-6.55897,-6.55897,-4.49921,-4.69296
6867,-5.64942,-6.64942,-3.75822,-3.61495
6870,-5.28619,-5.24285,-5.27479,-5.28212
6871,-5.53195,-5.55331,-4.70067,-4.80855
6872,-4.75263,-5.75263,-5.75263,-5.75263
6875,-6.13663,-4.80107,-6.13663,-5.13663
6878,-6.22602,-5.07831,-4.7119,-4.78278
6881,-6.56639,-6.56639,-4.08208,-3.86359
6885,-4.62167,-5.62167,-5.62167,-5.62167
6888,-5.82137,-5.60072,-4.71436,-4.64493
6889,-7.08604,-7.19529,-3.24631,-3.27685
6892,-4.47231,-4.7731,-5.11883,-6.42661
6893,-6.2456,-6.2456,-4.63673,-4.44842
6894,-6.30466,-6.30466,-4.30956,-4.45807
6905,-5.77135,-5.77135,-3.7251,-3.74301
6906,-3.64693,-3.64911,-3.38325,-3.60402
6910,-6.77271,-5.77271,-4.90131,-6.77271
6911,-6.41132,-6.41132,-4.37102,-4.84392
6916,-5.79048,-5.61599,-6.20614,-5.75779
6924,-3.79174,-3.74147,-4.26945,-4.20917
6925,-6.17923,-6.17923,-4.58973,-5.07773
6930,-5.84735,-4.84735,-5.84735,-5.84735
6932,-6.02561,-6.02561,-6.02561,-5.02561
6933,-5.98528,-5.98528,-5.98528,-4.98528
6934,-6.7859,-6.7859,-4.5726,-5.7859
6936,-4.69771,-4.68881,-3.55586,-3.67411
6937,-7.81007,-7.81007,-4.81844,-4.89068
6942,-5.58946,-5.58946,-4.08053,-4.58946
6943,-5.86764,-5.86764,-5.86764,-4.86764
6945,-5.99239,-5.99239,-4.99239,-5.99239
6947,-4.8688,-6.10522,-5.10522,-4.90966
6948,-4.56049,-4.41881,-4.63624,-4.80029
6949,-6.04558,-6.04558,-6.04558,-5.04558
6950,-5.99694,-5.99694,-4.861,-4.55612
6952,-7.49234,-7.49234,-4.16974,-4.27527
6953,-6.06452,-6.06452,-4.54966,-4.71108
6956,-6.05642,-6.05642,-4.41936,-4.54523
6961,-4.6227,-4.41091,-4.83504,-5.10954
6962,-3.65509,-4.111,-4.47253,-4.31248
6963,-4.87306,-4.76857,-5.03075,-5.06174
6966,-4.9259,-4.89337,-5.26713,-5.13042
6967,-6.32005,-6.32005,-4.98013,-5.12154
6969,-6.05259,-7.05259,-4.79295,-5.08252
6970,-3.99215,-4.07744,-3.56143,-3.80808
6974,-4.63207,-4.55279,-4.83031,-4.94677
6975,-2.71895,-2.57822,-2.88771,-2.96538
6976,-4.63757,-4.51949,-4.83967,-4.87917
6978,-3.49643,-3.69127,-3.29242,-3.75867
6981,-6.01439,-6.01439,-5.01439,-6.01439
6987,-4.80282,-5.06868,-4.46918,-4.56769
6990,-4.66369,-4.52426,-4.63932,-4.46725
6991,-4.28236,-4.14936,-4.36418,-4.45761
6993,-4.62642,-5.02594,-4.53681,-5.01269
6997,-5.98601,-5.98601,-4.50205,-4.82118
6998,-4.09005,-4.40204,-3.83483,-4.20427
6999,-5.12508,-4.22269,-4.74296,-4.37483
7001,-5.85558,-5.85558,-5.85558,-4.85558
7002,-5.01812,-4.92549,-5.33776,-5.12016
7003,-3.94584,-3.70426,-3.86786,-3.85176
7005,-4.74477,-4.74845,-5.04042,-5.16771
7007,-4.15563,-3.90908,-4.22729,-4.37248
7008,-5.28856,-4.91445,-5.14596,-4.66346
7010,-3.86319,-3.35025,-4.17874,-3.64232
7013,-4.83627,-4.85312,-4.73985,-4.74073
7014,-4.65722,-4.4173,-5.88156,-5.88156
7016,-5.24751,-5.23944,-4.7344,-4.69349
7017,-6.10018,-6.10018,-4.24573,-4.20377
7018,-5.41231,-4.99113,-4.78303,-4.82004
7019,-5.43777,-6.43777,-6.43777,-4.86251
7020,-5.39016,-3.50402,-4.67278,-4.04436
7022,-4.12263,-4.01296,-4.24173,-4.26803
7023,-5.69815,-5.69815,-3.7913,-3.7599
7024,-5.27364,-5.27364,-3.61132,-3.92964
7031,-6.9703,-6.9703,-4.31319,-4.44042
7032,-6.98135,-6.98135,-5.06706,-4.98798
7033,-5.69384,-5.69384,-4.32379,-3.90741
7034,-6.01942,-6.01942,-5.01942,-6.01942
7040,-6.53647,-6.53647,-5.00994,-4.36285
7042,-5.50302,-4.65687,-3.86136,-4.02235
7043,-6.51417,-5.51417,-4.34713,-4.81507
7044,-4.69826,-5.69826,-5.69826,-5.69826
7046,-5.60827,-5.26222,-4.87415,-5.17783
7049,-3.07215,-2.78302,-3.27276,-3.40113
7050,-4.36663,-4.37073,-5.84611,-5.88692
7051,-5.77068,-6.77068,-4.09486,-4.12877
7056,-4.83887,-4.8007,-6.99721,-6.99721
7059,-5.15863,-4.80533,-5.2107,-5.16379
7075,-5.03164,-4.91284,-5.13575,-5.24686
7076,-5.75621,-5.86061,-4.07435,-4.33139
7077,-6.18086,-5.65076,-4.3722,-4.71886
7081,-5.28555,-5.13925,-4.81045,-5.08692
7083,-6.55472,-5.06188,-5.55472,-5.23633
7084,-4.63718,-4.63718,-3.49198,-3.61877
7085,-6.26076,-6.26076,-4.66266,-4.50277
7087,-5.70702,-6.35648,-2.85388,-3.01058
7088,-4.63577,-5.13816,-5.29967,-5.59647
7089,-4.10892,-3.96048,-3.87614,-4.00816
7092,-4.3486,-4.37633,-4.11481,-4.70515
7093,-6.04666,-6.04666,-4.24638,-4.42017
7096,-5.05872,-4.58069,-3.99772,-4.23293
7097,-5.00682,-5.44334,-4.6594,-5.75335
7101,-5.41759,-5.48557,-4.99445,-5.28129
7102,-4.56914,-4.3045,-4.38104,-4.66097
7103,-5.01103,-4.94827,-4.90522,-5.09145
7105,-4.44621,-3.84111,-4.4791,-4.26731
7106,-6.8812,-6.8812,-4.89678,-5.8812
7107,-4.90699,-4.30189,-5.00984,-4.71758
7108,-6.08775,-4.18763,-5.13876,-4.73048
7110,-6.28783,-6.26053,-7.28783,-4.82889
7111,-6.32141,-5.32141,-4.83189,-4.84497
7114,-4.49322,-4.26143,-6.41806,-6.41806
7115,-5.0035,-4.84296,-4.60468,-4.60448
7116,-5.25342,-6.13739,-4.72901,-5.49534
7118,-5.62146,-4.65306,-5.22602,-4.94384
7120,-6.75735,-6.75735,-4.71142,-5.20818
